Observatory;Data_year;agglomeration;Zone_complementaire;Type_habitat;epoque_construction_homogene;anciennete_locataire_homogene;nombre_pieces_homogene;loyer_1_decile;loyer_1_quartile;loyer_median;loyer_3_quartile;loyer_9_decile;loyer_moyen;loyer_mensuel_1_decile;loyer_mensuel_1_quartile;loyer_mensuel_median;loyer_mensuel_3_quartile;loyer_mensuel_9_decile;moyenne_loyer_mensuel;surface_moyenne;nombre_observations;nombre_logements;methodologie_production
B5900;2019;Agglomération de Lille;Périphérie;;5. Après 2005;;Ensemble 2P;10,2;11,6;12,5;13,5;14,6;12,3;490;520;555;600;638;560;45;759;16101;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;;5. Après 2005;;Ensemble 3P;9,3;10;10,7;11,5;12,2;10,7;620;650;710;765;810;714;67;622;15054;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;;5. Après 2005;1. Moins de 1 an;;9,1;10,1;11,5;12,7;14;11;495;550;660;822;1050;722;66;798;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;;5. Après 2005;2. 1 an et plus;;8,7;9,9;11;12,3;13,7;10,8;499;573;698;871;1120;758;70;940;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;;;;5,9;7,1;8,8;10,3;11,9;8,6;500;619;750;905;1125;789;92;1042;24495;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;;;Maison 1-3P;6,2;7,8;9,7;11,5;12,4;9,3;400;530;600;700;780;605;65;235;4506;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;;;Maison 4P+;5,9;7;8,6;10,1;11,5;8,5;525;660;780;957;1200;830;98;807;19989;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;;1. Moins de 1 an;;6,6;7,8;9,6;11;12,6;9,2;585;698;790;985;1250;866;94;350;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;;1. Moins de 1 an;Maison 1-3P;8;9,2;10,1;12,2;15,1;10,5;516;570;650;710;790;645;62;87;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;;1. Moins de 1 an;Maison 4P+;6,5;7,3;9,1;10,9;12,5;9,1;650;729;826;1050;1326;912;101;263;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;;2. 1 an et plus;;5,7;6,9;8,5;10;11,5;8,4;462;600;714;890;1090;762;91;692;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;;2. 1 an et plus;Maison 1-3P;5,7;7,3;9,2;11;12,4;8,9;400;513;595;700;780;593;66;148;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;;2. 1 an et plus;Maison 4P+;5,5;6,8;8,5;9,8;11,2;8,3;500;638;750;948;1150;801;97;544;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;1. Avant 1946;;;5,3;6,5;7,8;9,3;10,7;7,7;436;563;679;771;900;680;88;534;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;1. Avant 1946;1. Moins de 1 an;;5,9;7;8,3;10;11,6;8,3;550;650;729;800;900;746;90;174;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;1. Avant 1946;2. 1 an et plus;;5,2;6,3;7,6;9,1;10,6;7,5;400;550;650;750;889;659;87;360;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;2. Entre 1946-1970;;;6,8;8;9,4;10,4;11,2;8,9;600;700;770;900;995;802;90;123;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;2. Entre 1946-1970;1. Moins de 1 an;;;;;;;;;;;;;;;41;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;2. Entre 1946-1970;2. 1 an et plus;;6,5;7,6;9,4;10,1;11,1;8,7;550;700;750;850;950;762;88;82;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;3. Entre 1971-1990;;;7,5;8,2;9,8;11,7;12,6;9,7;675;760;900;1100;1500;990;102;109;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;3. Entre 1971-1990;1. Moins de 1 an;;;;;;;;;;;;;;;38;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;3. Entre 1971-1990;2. 1 an et plus;;7,2;7,6;9,3;11;11,9;9,2;675;750;873;994;1238;915;100;71;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;4. Entre 1991-2005;;;7,5;8,8;10,2;11,1;12,3;9,9;730;800;950;1120;1331;1012;102;112;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;4. Entre 1991-2005;1. Moins de 1 an;;;;;;;;;;;;;;;33;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;4. Entre 1991-2005;2. 1 an et plus;;7,5;8,8;10,1;10,9;12,2;9,9;740;796;950;1100;1300;994;101;79;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;5. Après 2005;;;8,5;9,6;10,4;11,7;13;10,5;750;850;1000;1162;1404;1030;98;164;24495;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;5. Après 2005;1. Moins de 1 an;;8,5;9,6;10,9;12,4;13,8;10,6;550;825;970;1125;1500;990;94;64;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Maison;5. Après 2005;2. 1 an et plus;;8,5;9,6;10,1;11,4;12,6;10,4;788;884;1028;1168;1300;1050;101;100;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;;;;7,8;9,4;11;12,8;14,7;10,4;400;477;580;680;800;593;57;3642;38361;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;;;Appart 1P;10,6;12,1;13,6;16,3;19,9;13,6;300;350;400;436;490;396;29;501;5400;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;;;Appart 2P;9,2;10,5;12;13,5;15;11,8;404;470;525;580;630;524;44;1688;15030;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;;;Appart 3P;7,9;9,1;10,2;11,3;12,3;10;521;590;650;740;802;663;66;1179;11822;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;;;Appart 4P+;6,1;6,9;8,3;10;11,2;8,4;600;650;759;900;1100;800;95;274;6109;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;;1. Moins de 1 an;;8,3;9,7;11,4;13,3;15;10,9;400;495;580;680;780;596;55;1538;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;;1. Moins de 1 an;Appart 1P;11,5;12,7;14,3;17,7;19,5;14,4;320;360;400;460;500;410;28;222;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;;1. Moins de 1 an;Appart 2P;9,5;10,9;12,4;13,8;15;12;430;480;540;599;630;534;44;734;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;;1. Moins de 1 an;Appart 3P;8,4;9,4;10,3;11,5;12,6;10,4;550;600;651;741;800;670;65;476;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;;1. Moins de 1 an;Appart 4P+;6,8;7,7;8,4;10;11,5;8,9;580;650;720;973;1100;796;89;106;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;;2. 1 an et plus;;7,6;9,2;10,8;12,6;14,4;10,1;395;470;572;680;800;591;58;2104;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;;2. 1 an et plus;Appart 1P;10,5;11,5;13,1;15,6;19,9;13,2;300;340;400;430;483;389;30;279;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;;2. 1 an et plus;Appart 2P;9;10,3;11,9;13,3;14,9;11,7;400;465;520;579;628;518;44;954;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;;2. 1 an et plus;Appart 3P;7,5;8,7;10,1;11;12,1;9,8;513;580;650;740;811;660;67;703;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;;2. 1 an et plus;Appart 4P+;6;6,7;8,2;10;11,2;8,2;602;650;770;900;1100;801;98;168;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;1. Avant 1946;;;7,1;8,8;10,9;13,1;15,9;10;370;432;533;620;720;547;55;937;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;1. Avant 1946;1. Moins de 1 an;;8,2;9,4;11,3;13,3;15,9;10,7;392;470;550;630;715;559;52;392;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;1. Avant 1946;2. 1 an et plus;;6,7;8,4;10,7;12,9;16;9,7;362;420;521;616;750;540;56;545;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;2. Entre 1946-1970;;;7,1;8,4;9,8;12;15,6;9,6;360;440;522;650;750;547;57;275;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;2. Entre 1946-1970;1. Moins de 1 an;;7,7;8,9;10,5;13,9;18,8;10,2;380;400;500;650;707;547;53;102;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;2. Entre 1946-1970;2. 1 an et plus;;6,5;8,3;9,6;11,2;15,3;9,3;350;440;522;660;751;547;58;173;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;3. Entre 1971-1990;;;7,7;8,5;10,2;12,7;14,6;9,9;380;431;535;638;720;550;56;427;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;3. Entre 1971-1990;1. Moins de 1 an;;7,8;8,8;10,8;13,5;14,3;10,2;400;460;540;650;720;561;55;153;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;3. Entre 1971-1990;2. 1 an et plus;;7,7;8,4;10,2;12,5;14,6;9,8;375;420;535;637;723;546;56;274;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;4. Entre 1991-2005;;;8,7;10,1;11,4;12,7;14;10,9;485;568;650;790;950;683;63;429;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;4. Entre 1991-2005;1. Moins de 1 an;;10;11;12,3;13,8;15,2;11,8;445;530;600;750;890;654;56;157;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;4. Entre 1991-2005;2. 1 an et plus;;8,3;10;11,3;12,6;13,5;10,7;500;579;660;790;950;692;65;272;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;5. Après 2005;;;9,2;10,2;11,5;12,7;14;11,1;480;547;630;739;820;653;59;1574;38361;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;5. Après 2005;1. Moins de 1 an;;9,3;10,2;11,7;12,9;14;11,1;470;540;630;729;850;649;58;734;;Estimation directe
B5900;2019;Agglomération de Lille;Périphérie;Appartement;5. Après 2005;2. 1 an et plus;;9;10,3;11,3;12,6;14;11;483;550;630;742;810;655;59;840;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;;;;5,3;6,3;7,5;8,9;10,5;7,1;290;356;450;580;658;468;66;1342;5250;Estimation directe
B6100;2019;Agglomération d'Alençon;;;;;Maison 1-3P;5,9;6,6;7,8;8,8;10;7,6;360;415;480;530;561;465;61;155;929;Estimation directe
B6100;2019;Agglomération d'Alençon;;;;;Ensemble 4P+;4,9;5,8;6,7;7,6;8,1;6,5;433;546;609;661;750;603;93;491;1923;Estimation directe
B6100;2019;Agglomération d'Alençon;;;;;Maison 4P+;4,9;6;6,8;7,6;8,1;6,5;492;570;620;666;742;619;95;362;1609;Estimation directe
B6100;2019;Agglomération d'Alençon;;;;;Appart 1P;7,7;8,8;10,3;14,1;17,1;10,4;230;256;290;320;345;289;28;182;578;Estimation directe
B6100;2019;Agglomération d'Alençon;;;;;Appart 2P;5,9;7,1;8,7;10;10,9;8,3;280;327;360;398;437;362;44;317;1083;Estimation directe
B6100;2019;Agglomération d'Alençon;;;;;Appart 3P;5,1;5,9;6,7;7,9;9,3;6,8;343;369;425;480;551;429;63;197;738;Estimation directe
B6100;2019;Agglomération d'Alençon;;;;;Appart 4P+;4,8;5;6;7,1;8,9;6,1;382;407;486;600;800;523;85;129;314;Estimation directe
B6100;2019;Agglomération d'Alençon;;;;;Ensemble 1P;7,1;8,5;10,1;13,7;17,1;10,3;231;260;290;314;345;289;28;186;609;Estimation directe
B6100;2019;Agglomération d'Alençon;;;;;Ensemble 2P;6;7,2;8,7;10;10,9;8,3;280;330;375;411;465;372;45;354;1312;Estimation directe
B6100;2019;Agglomération d'Alençon;;;;;Ensemble 3P;5,3;6;7,2;8,2;9,2;7,1;360;395;471;530;560;460;65;311;1406;Estimation directe
B6100;2019;Agglomération d'Alençon;;;;1. Moins de 1 an;;5,9;6,6;7,8;9,3;11,5;7,5;280;345;430;590;660;465;62;396;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;;1. Moins de 1 an;Ensemble 4P+;5,2;6,3;7,2;7,9;8,7;6,9;475;590;650;674;800;631;91;117;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;;1. Moins de 1 an;Ensemble 1P;7,7;8,9;10,4;13,3;18;10,5;240;270;290;314;350;295;28;86;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;;1. Moins de 1 an;Ensemble 2P;5,8;7,1;8,8;10,3;11,1;8,3;260;320;360;400;460;362;43;108;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;;1. Moins de 1 an;Ensemble 3P;5,7;6,4;7,3;8,1;8,6;7,1;365;395;480;530;560;463;65;85;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;;2. 1 an et plus;;5,1;6,1;7,4;8,7;10;7;300;360;459;579;657;470;67;946;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;;2. 1 an et plus;Ensemble 4P+;;;;;;;;;;;;;;374;;
B6100;2019;Agglomération d'Alençon;;;;2. 1 an et plus;Ensemble 1P;;;;;;;;;;;;;;100;;
B6100;2019;Agglomération d'Alençon;;;;2. 1 an et plus;Ensemble 2P;;;;;;;;;;;;;;246;;
B6100;2019;Agglomération d'Alençon;;;;2. 1 an et plus;Ensemble 3P;;;;;;;;;;;;;;226;;
B6100;2019;Agglomération d'Alençon;;;1. Avant 1946;;;4,9;5,9;7,4;9,3;11,8;6,9;260;324;388;492;596;415;61;556;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;1. Avant 1946;;Ensemble 4P+;3,8;4,9;5,7;6,6;7,5;5,5;396;458;560;650;720;556;101;177;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;1. Avant 1946;;Ensemble 1P;7,1;8,8;10,8;14,4;16,1;10,6;230;256;290;310;330;288;27;93;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;1. Avant 1946;;Ensemble 2P;5,7;6,7;8,5;10;11,5;8;260;320;352;389;420;350;44;160;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;1. Avant 1946;;Ensemble 3P;5,2;5,9;7;8,3;9,4;6,9;359;380;448;500;550;445;65;126;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;2. Entre 1946-1970;;;5,1;6;7,2;8,4;9,4;6,9;283;345;444;548;600;443;64;273;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;2. Entre 1946-1970;;Ensemble 4P+;4,9;5,8;6,5;7,5;8,6;6,5;372;470;550;600;650;534;82;108;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;2. Entre 1946-1970;;Ensemble 1P;;;;;;;;;;;;;;30;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;2. Entre 1946-1970;;Ensemble 2P;;;;;;;;;;;;;;48;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;2. Entre 1946-1970;;Ensemble 3P;5,1;5,9;6,5;8,3;9;6,9;349;370;425;510;550;433;63;87;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;3. Entre 1971-1990;;;6,1;6,7;7,9;9,7;13,3;7,7;300;350;457;600;630;470;61;213;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;3. Entre 1971-1990;;Ensemble 4P+;5,5;6,3;6,9;7,5;8,3;6,8;511;543;600;630;710;602;88;63;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;3. Entre 1971-1990;;Ensemble 1P;8,1;8,8;10;13,7;18,4;10,8;260;277;300;345;350;304;28;51;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;3. Entre 1971-1990;;Ensemble 2P;7,1;7,5;8,8;10,3;13,3;8,8;350;360;385;420;437;391;44;67;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;3. Entre 1971-1990;;Ensemble 3P;;;;;;;;;;;;;;32;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;4. Entre 1991-2005;;;6;6,9;7,7;9,4;10;7,6;375;415;500;630;700;519;68;186;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;4. Entre 1991-2005;;Ensemble 4P+;5,8;6,5;7,2;7,6;8,2;6,9;580;606;640;700;728;649;94;78;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;4. Entre 1991-2005;;Ensemble 1P;;;;;;;;;;;;;;9;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;4. Entre 1991-2005;;Ensemble 2P;6,8;8;9,7;10;10,5;9;339;380;410;470;500;411;46;57;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;4. Entre 1991-2005;;Ensemble 3P;;;;;;;;;;;;;;42;;Estimation directe
B6100;2019;Agglomération d'Alençon;;;5. Après 2005;;;6,1;6,7;7,4;7,9;8,6;7,2;417;560;650;674;800;617;86;114;5250;Estimation directe
B6100;2019;Agglomération d'Alençon;;;5. Après 2005;;Ensemble 4P+;5,9;6,5;7,4;7,9;7,9;7,1;606;629;650;735;800;675;95;65;1923;Estimation directe
B6100;2019;Agglomération d'Alençon;;;5. Après 2005;;Ensemble 1P;;;;;;;;;;;;;;3;609;Estimation directe
B6100;2019;Agglomération d'Alençon;;;5. Après 2005;;Ensemble 2P;;;;;;;;;;;;;;22;1312;Estimation directe
B6100;2019;Agglomération d'Alençon;;;5. Après 2005;;Ensemble 3P;;;;;;;;;;;;;;24;1406;Estimation directe
B6100;2019;Agglomération d'Alençon;;Maison;;;;5,2;6,2;7,3;7,9;9;6,8;400;480;570;650;710;563;83;517;2538;Estimation directe
B6100;2019;Agglomération d'Alençon;;Maison;;;Maison 1-3P;5,9;6,6;7,8;8,8;10;7,6;360;415;480;530;561;465;61;155;929;Estimation directe
B6100;2019;Agglomération d'Alençon;;Maison;;;Maison 4P+;4,9;6;6,8;7,6;8,1;6,5;492;570;620;666;742;619;95;362;1609;Estimation directe
B6100;2019;Agglomération d'Alençon;;Maison;;1. Moins de 1 an;;5,9;6,5;7,4;7,9;8,7;7,1;420;520;594;650;700;577;81;131;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Maison;;1. Moins de 1 an;Maison 1-3P;;;;;;;;;;;;;;42;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Maison;;1. Moins de 1 an;Maison 4P+;6;6,5;7,4;7,9;8,2;7;550;600;650;670;720;639;91;89;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Maison;;2. 1 an et plus;;;;;;;;;;;;;;;386;;
B6100;2019;Agglomération d'Alençon;;Maison;;2. 1 an et plus;Maison 1-3P;;;;;;;;;;;;;;113;;
B6100;2019;Agglomération d'Alençon;;Maison;;2. 1 an et plus;Maison 4P+;;;;;;;;;;;;;;273;;
B6100;2019;Agglomération d'Alençon;;Maison;1. Avant 1946;;;4,3;5,5;6,5;7,9;8,9;6,1;346;400;496;575;663;496;81;214;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Maison;1. Avant 1946;;Maison 1-3P;5,5;6;7,5;8,6;9,5;7,2;300;370;426;500;546;431;60;86;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Maison;1. Avant 1946;;Maison 4P+;3,6;4,8;5,7;6,7;7,5;5,4;400;492;570;660;744;572;105;128;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Maison;2. Entre 1946-1970;;;5,9;6,4;7,4;8,5;9;7,2;455;510;550;600;650;555;77;81;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Maison;2. Entre 1946-1970;;Maison 1-3P;;;;;;;;;;;;;;18;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Maison;2. Entre 1946-1970;;Maison 4P+;5,6;6,2;7,2;8,1;8,7;6,9;480;540;590;610;667;577;83;63;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Maison;3. Entre 1971-1990;;;5,5;6,3;7;7,6;8,3;6,9;520;554;600;624;660;596;87;50;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Maison;3. Entre 1971-1990;;Maison 1-3P;;;;;;;;;;;;;;8;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Maison;3. Entre 1971-1990;;Maison 4P+;;;;;;;;;;;;;;42;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Maison;4. Entre 1991-2005;;;6;6,8;7,6;8,3;9,7;7,4;465;480;580;640;710;576;78;100;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Maison;4. Entre 1991-2005;;Maison 1-3P;;;;;;;;;;;;;;32;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Maison;4. Entre 1991-2005;;Maison 4P+;5,8;6,5;7,2;7,6;8,2;6,9;584;615;640;700;728;657;95;68;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Maison;5. Après 2005;;;5,9;6,5;7,4;7,9;7,9;7,1;570;609;650;689;800;655;93;72;2538;Estimation directe
B6100;2019;Agglomération d'Alençon;;Maison;5. Après 2005;;Maison 1-3P;;;;;;;;;;;;;;11;929;Estimation directe
B6100;2019;Agglomération d'Alençon;;Maison;5. Après 2005;;Maison 4P+;5,9;6,5;7,4;7,9;7,9;7;606;626;650;700;800;669;95;61;1609;Estimation directe
B6100;2019;Agglomération d'Alençon;;Appartement;;;;5,3;6,5;8;9,9;12,3;7,7;260;305;366;430;507;381;50;825;2712;Estimation directe
B6100;2019;Agglomération d'Alençon;;Appartement;;;Appart 1P;7,7;8,8;10,3;14,1;17,1;10,4;230;256;290;320;345;289;28;182;578;Estimation directe
B6100;2019;Agglomération d'Alençon;;Appartement;;;Appart 2P;5,9;7,1;8,7;10;10,9;8,3;280;327;360;398;437;362;44;317;1083;Estimation directe
B6100;2019;Agglomération d'Alençon;;Appartement;;;Appart 3P;5,1;5,9;6,7;7,9;9,3;6,8;343;369;425;480;551;429;63;197;738;Estimation directe
B6100;2019;Agglomération d'Alençon;;Appartement;;;Appart 4P+;4,8;5;6;7,1;8,9;6,1;382;407;486;600;800;523;85;129;314;Estimation directe
B6100;2019;Agglomération d'Alençon;;Appartement;;1. Moins de 1 an;;5,8;6,7;8,7;10,4;12,6;8,1;260;300;350;405;525;374;46;265;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Appartement;;1. Moins de 1 an;Appart 1P;7,7;8,9;10,4;13,3;18;10,5;240;270;290;314;350;295;28;86;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Appartement;;1. Moins de 1 an;Appart 2P;5,8;7,2;8,8;10,3;11,5;8,5;260;330;360;400;460;366;43;98;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Appartement;;1. Moins de 1 an;Appart 3P;5,4;6,2;6,6;7;8,5;6,7;340;370;400;480;560;426;64;53;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Appartement;;1. Moins de 1 an;Appart 4P+;;;;;;;;;;;;;;28;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Appartement;;2. 1 an et plus;;;;;;;;;;;;;;;560;;
B6100;2019;Agglomération d'Alençon;;Appartement;;2. 1 an et plus;Appart 1P;;;;;;;;;;;;;;96;;
B6100;2019;Agglomération d'Alençon;;Appartement;;2. 1 an et plus;Appart 2P;;;;;;;;;;;;;;219;;
B6100;2019;Agglomération d'Alençon;;Appartement;;2. 1 an et plus;Appart 3P;;;;;;;;;;;;;;144;;
B6100;2019;Agglomération d'Alençon;;Appartement;;2. 1 an et plus;Appart 4P+;;;;;;;;;;;;;;101;;
B6100;2019;Agglomération d'Alençon;;Appartement;1. Avant 1946;;;5,2;6,3;8,2;10,4;13,3;7,7;256;300;350;400;480;362;47;342;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Appartement;1. Avant 1946;;Appart 1P;7,8;8,9;11,8;14,4;16,3;10,9;220;256;290;320;338;288;26;89;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Appartement;1. Avant 1946;;Appart 2P;5,7;6,7;8,5;10;11,5;8;260;315;350;380;405;346;43;137;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Appartement;1. Avant 1946;;Appart 3P;5,2;5,8;7;8,2;9,6;6,8;343;364;410;480;500;421;62;67;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Appartement;1. Avant 1946;;Appart 4P+;;;;;;;;;;;;;;49;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Appartement;2. Entre 1946-1970;;;4,9;5,7;6,7;8,2;9,4;6,6;250;300;369;420;482;364;55;192;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Appartement;2. Entre 1946-1970;;Appart 1P;;;;;;;;;;;;;;30;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Appartement;2. Entre 1946-1970;;Appart 2P;;;;;;;;;;;;;;47;;Estimation directe
B6100;2019;Agglomération d'Alençon;;Appartement;2. Entre 1946-1970;;Appart 3P;4,7;5,7;6,2;6,6;7,9;6,2;320;360;390;420;459;383;62;70;;Estimation directe
